epoch_index,train_serial,train_loss,train_elapsed_time,train_map,train_map_50,train_map_75,val_loss,val_elapsed_time,val_map,val_map_50,val_map_75
0,20231028_234854,0.10641620698079934,2127.8098096847534,0.9299096,0.93051624,0.9304324,0.021259551644325258,152.38550209999084,0.99996954,1.0,1.0
1,20231028_234854,0.024855575598993717,2102.4060258865356,0.999901,0.9999544,0.9999544,0.01800454232096672,150.99773955345154,0.99988574,1.0,1.0
2,20231028_234854,0.020189994550768604,2099.5178163051605,0.99994713,0.99998635,0.99998635,0.014835739992558956,151.6607973575592,0.99990004,1.0,1.0
3,20231028_234854,0.02039476887905124,2097.664143562317,0.9995133,0.99952453,0.99952453,0.013381922729313373,152.21016430854797,0.99990004,1.0,1.0
4,20231028_234854,0.01722821820239291,2095.82381772995,0.9999468,0.99998796,0.99998796,0.012749057620763778,152.74073457717896,0.9999556,1.0,1.0
5,20231028_234854,0.015491543526548612,2096.4540922641754,0.9999097,0.9999181,0.9999181,0.012111709512770175,152.67896151542664,0.99995,1.0,1.0
6,20231028_234854,0.012754431670296593,2093.827295780182,0.9999822,1.0,1.0,0.011722425289452077,152.50217533111572,0.99998206,1.0,1.0
7,20231028_234854,0.016009885861241496,2097.1018431186676,0.9997936,0.9998474,0.9997988,0.018448656409978868,152.94173407554626,0.999623,0.9997171,0.9997171
8,20231028_234854,0.012791951371045725,2096.233950614929,0.9999488,0.9999544,0.9999544,0.010324908845126629,152.63545775413513,0.99995786,1.0,1.0
9,20231028_234854,0.012238209455781484,2093.942738056183,0.999987,1.0,1.0,0.010951114885509015,152.67933750152588,0.9999258,1.0,1.0
10,20231028_234854,0.010560185809495413,2090.3093543052673,0.9999944,1.0,1.0,0.010135962270200253,152.06133437156677,0.9999505,1.0,1.0
11,20231028_234854,0.011577839042684356,2090.755086183548,0.999995,1.0,1.0,0.010247281037271024,152.33815097808838,0.9999883,1.0,1.0
12,20231028_234854,0.010361407357006504,2093.6104321479797,0.9999939,1.0,1.0,0.00963670453056693,151.98288369178772,0.999877,1.0,1.0
13,20231028_234854,0.01107652150440953,2091.107798576355,0.99998325,1.0,1.0,0.011034769520163535,147.48154664039612,0.99990004,1.0,1.0
14,20231028_234854,0.009722340859154839,2090.0407135486603,0.99999094,1.0,1.0,0.010179778650403024,152.33353281021118,0.99994665,1.0,1.0
15,20231028_234854,0.00883528752487498,2084.3654112815857,0.9999952,1.0,1.0,0.00956710510328412,151.13229489326477,0.9999505,1.0,1.0
16,20231028_234854,0.009277324863036321,2091.706559896469,1.0,1.0,1.0,0.011043207682669164,152.50916004180908,0.99991196,1.0,1.0
17,20231028_234854,0.008384843086545307,2091.5918638706207,1.0,1.0,1.0,0.009161035493016244,152.5307264328003,0.9999208,1.0,1.0
18,20231028_234854,0.008208240627261582,2090.363352537155,0.99999547,1.0,1.0,0.009756725989282131,152.38232445716858,0.9999059,1.0,1.0
19,20231028_234854,0.008061305618757297,2090.847153186798,1.0,1.0,1.0,0.010277186952531337,152.48926186561584,0.9999429,1.0,1.0
20,20231028_234854,0.007418513860836092,2090.171514749527,1.0,1.0,1.0,0.009348520494997502,151.7901213169098,0.9999717,1.0,1.0
21,20231028_234854,0.007743233134175286,2089.2272312641144,0.99999547,1.0,1.0,0.008949948966503144,152.45151162147522,0.9997895,1.0,0.99957895
22,20231028_234854,0.007196311842661044,2086.693871974945,1.0,1.0,1.0,0.00942199333012104,150.53193974494934,0.99981177,1.0,1.0
23,20231028_234854,0.007012416707809653,2079.088677406311,0.99999255,1.0,1.0,0.00898316601291299,151.06830883026123,0.999901,1.0,1.0
24,20231028_234854,0.007338760207039674,2090.82012796402,1.0,1.0,1.0,0.008972222484648228,152.14927005767822,0.9998588,1.0,1.0
25,20231028_234854,0.006564528036340908,2091.0813727378845,1.0,1.0,1.0,0.008938159503042697,152.49892020225525,0.9998667,1.0,1.0
26,20231028_234854,0.0063331837719679965,2090.476527452469,1.0,1.0,1.0,0.008869773156940937,151.97965025901794,0.99993396,1.0,1.0
27,20231028_234854,0.00619893172079253,2090.8956825733185,0.9999948,1.0,1.0,0.008942132025957108,151.81575846672058,0.9999495,1.0,1.0
28,20231028_234854,0.006342851080647096,2089.6499230861664,1.0,1.0,1.0,0.008873251892626286,152.3334662914276,0.99988574,1.0,1.0
29,20231028_234854,0.006064077888844354,2080.807339668274,0.9999957,1.0,1.0,0.008713735498487949,151.21040415763855,0.99995786,1.0,1.0
