epoch_index,train_serial,train_loss,train_elapsed_time,train_map,train_map_50,train_map_75,val_loss,val_elapsed_time,val_map,val_map_50,val_map_75
0,20231029_193122,0.1558355371055055,1096.0400760173798,0.8842962,0.8850518,0.88487846,0.057416519820690154,153.23412823677063,0.99794155,0.99818814,0.99818814
1,20231029_193122,0.019633658224874267,1075.0971865653992,0.99996674,1.0,1.0,0.016041822969913484,150.98423552513123,0.9997173,1.0,1.0
2,20231029_193122,0.013310206417298439,1073.4238331317902,0.9999697,1.0,1.0,0.012850766971707344,151.54341888427734,0.99990004,1.0,1.0
3,20231029_193122,0.014731216438538218,1070.5060486793518,1.0,1.0,1.0,0.012048358239233494,151.7523648738861,0.9998933,1.0,1.0
4,20231029_193122,0.010625252265309366,1071.190804719925,1.0,1.0,1.0,0.013703799739480018,151.95818376541138,0.9999556,1.0,1.0
5,20231029_193122,0.009484826107903141,1071.5827856063843,1.0,1.0,1.0,0.01155561001598835,150.70264267921448,0.9999556,1.0,1.0
6,20231029_193122,0.008795544615085983,1068.1627984046936,1.0,1.0,1.0,0.01092753154039383,150.20029139518738,0.99990004,1.0,1.0
7,20231029_193122,0.008242235038396916,1069.5262112617493,1.0,1.0,1.0,0.011733058139681816,150.63770461082458,0.999877,1.0,1.0
8,20231029_193122,0.007811618255418739,1070.2931995391846,1.0,1.0,1.0,0.01079635988175869,150.8622989654541,0.9999111,1.0,1.0
9,20231029_193122,0.007329301239987808,1067.3854432106018,1.0,1.0,1.0,0.010751974940299988,150.1791582107544,0.9999505,1.0,1.0
10,20231029_193122,0.007122798374129062,1068.4641246795654,1.0,1.0,1.0,0.010399922162294389,150.69961857795715,0.9999534,1.0,1.0
11,20231029_193122,0.01630926857099654,1073.7883129119873,0.99946296,0.99946296,0.99946296,0.010871953018009663,151.22611498832703,1.0,1.0,1.0
12,20231029_193122,0.00685422908129176,1069.2226057052612,1.0,1.0,1.0,0.01076664737612009,150.00118732452393,0.99995,1.0,1.0
13,20231029_193122,0.0061749866023203545,1067.9391276836395,1.0,1.0,1.0,0.010203136179596185,150.46528124809265,0.9999529,1.0,1.0
14,20231029_193122,0.00569743333172607,1069.520670413971,1.0,1.0,1.0,0.010865095406770706,151.5460569858551,0.99997914,1.0,1.0
15,20231029_193122,0.005345570009728519,1069.3407876491547,1.0,1.0,1.0,0.010690503172576428,150.32696437835693,1.0,1.0,1.0
16,20231029_193122,0.005172599134179315,1067.6578040122986,1.0,1.0,1.0,0.010185766659677029,150.37035179138184,0.9999556,1.0,1.0
17,20231029_193122,0.0049785567697343954,1070.2460222244263,1.0,1.0,1.0,0.009870401255786419,150.81618070602417,0.99997914,1.0,1.0
18,20231029_193122,0.0048309623432799135,1070.5878276824951,1.0,1.0,1.0,0.009777985502034426,150.6833553314209,1.0,1.0,1.0
19,20231029_193122,0.004691466157943683,1066.3398673534393,1.0,1.0,1.0,0.00979087370634079,149.94514727592468,0.99995786,1.0,1.0
20,20231029_193122,0.004515634526555635,1068.7530736923218,1.0,1.0,1.0,0.009425983984023332,150.935448884964,1.0,1.0,1.0
21,20231029_193122,0.00435556939792203,1069.6661100387573,1.0,1.0,1.0,0.009934510000050068,150.7624282836914,1.0,1.0,1.0
22,20231029_193122,0.004188166204609151,1066.4254460334778,1.0,1.0,1.0,0.009945786975324155,150.42215657234192,1.0,1.0,1.0
23,20231029_193122,0.006531937014238241,1068.8230011463165,1.0,1.0,1.0,0.017525692149996757,151.31121015548706,0.99992573,1.0,1.0
24,20231029_193122,0.005094905464662885,1070.2981488704681,1.0,1.0,1.0,0.009416135232895613,150.94901180267334,1.0,1.0,1.0
25,20231029_193122,0.003905961749893301,1067.5021607875824,1.0,1.0,1.0,0.009508527986705304,150.32761979103088,1.0,1.0,1.0
26,20231029_193122,0.0035038792498344584,1067.214105606079,1.0,1.0,1.0,0.00926604600995779,150.38705968856812,1.0,1.0,1.0
27,20231029_193122,0.0032534709372679885,1070.456943511963,1.0,1.0,1.0,0.009097539279609919,150.94028496742249,1.0,1.0,1.0
28,20231029_193122,0.0030745842043342986,1068.6635112762451,1.0,1.0,1.0,0.009096637889742852,150.16081380844116,1.0,1.0,1.0
29,20231029_193122,0.0029775143078998078,1066.9438095092773,1.0,1.0,1.0,0.008991363041102885,150.52138590812683,0.99994665,1.0,1.0
